Long,Lat,texture_class,clay_content,bulk_density,aluminium_extractable,carbon_total,calcium_extractable,cation_exchange_capacity,iron_extractable,potassium_extractable,magnesium_extractable,nitrogen_total,carbon_organic,phosphorous_extractable,sulphur_extractable,zinc_extractable,ph,sand_content,silt_content,stone_content
3.69304,8.13087,Sandy Loam,12,1.21,108.9,15.4,491.7,5.7,72.7,80.5,133.3,1,8,8,5.7,2,6.2,67,19,2.3
3.74069,8.13087,Sandy Loam,15,1.2,147.4,15.4,543.6,6.4,72.7,89,120.5,0.9,8,10,6.4,2.3,6,65,16,5.7
3.78834,8.13087,Sandy Loam,10,1.28,120.5,10,444.9,4.5,59.3,59.3,89,0.7,7.2,8,5.7,1.7,6,74,14,7.2
3.83599,8.13087,Sandy Loam,11,1.29,120.5,13.9,491.7,5.7,65.7,72.7,108.9,0.7,7.2,7.2,5,2,6.1,70,14,4.5
3.88364,8.13087,Sandy Loam,12,1.26,120.5,13.9,491.7,5.7,72.7,72.7,120.5,0.8,8,7.2,5,2,6.2,69,14,2.7
3.93129,8.13087,Sandy Loam,10,1.28,108.9,12.5,491.7,5.7,65.7,72.7,108.9,0.7,6.4,8,5.7,1.7,6.1,74,14,5
3.97894,8.13087,Sandy Loam,11,1.28,108.9,11.2,491.7,5.7,65.7,65.7,89,0.7,7.2,8,5,2,6,71,18,4
4.0266,8.13087,Sandy Loam,16,1.21,120.5,17.2,600.8,5.7,65.7,72.7,120.5,0.9,9,8,5.7,3.1,6,64,15,3.1
4.07425,8.13087,Sandy Loam,14,1.26,108.9,12.5,600.8,5,72.7,72.7,108.9,0.7,7.2,7.2,5,2.7,6.1,67,16,5
4.1219,8.13087,Sandy Loam,14,1.22,120.5,15.4,543.6,5,65.7,72.7,120.5,0.8,8,7.2,5.7,2.7,6.2,72,15,5
4.16955,8.13087,Sandy Loam,12,1.2,108.9,12.5,543.6,5.7,72.7,65.7,98.5,0.7,6.4,8,5.7,2.3,6.2,71,15,5
4.20205,8.12516,Sandy Loam,12,1.25,108.9,13.9,543.6,5,72.7,72.7,120.5,0.7,7.2,9,5.7,2.3,6.1,69,15,4.5
4.27091,8.11162,Sandy Loam,14,1.24,120.5,13.9,543.6,5.7,59.3,65.7,120.5,0.8,8,7.2,5.7,2.7,6.1,68,14,2.7
4.3125,8.13087,Sandy Loam,13,1.26,120.5,15.4,491.7,6.4,72.7,80.5,98.5,0.7,7.2,7.2,6.4,2.3,6.1,71,15,4
4.36016,8.13087,Sandy Loam,14,1.26,120.5,17.2,543.6,5.7,59.3,80.5,108.9,0.8,8,8,5.7,2.7,6.1,65,15,4.5
4.41012,8.12837,Sandy Loam,15,1.29,108.9,17.2,402.4,5.7,80.5,72.7,108.9,0.8,7.2,8,5.7,2.3,6.2,66,18,3.1
4.45189,8.13496,Sandy Loam,14,1.26,120.5,17.2,543.6,5.7,65.7,80.5,108.9,0.8,7.2,7.2,5,2.3,6.1,70,16,3.1
2.78766,8.17786,Sandy Loam,14,1.29,180.3,17.2,329.3,6.4,65.7,65.7,133.3,1.3,8,8,5.7,1.2,6.1,60,19,2
2.83531,8.17786,Sandy Loam,15,1.27,147.4,15.4,329.3,6.4,72.7,65.7,98.5,1.5,8,8,7.2,1.5,6,66,17,4.5
2.88296,8.17786,Sandy Loam,16,1.28,147.4,17.2,444.9,6.4,80.5,65.7,108.9,1.6,8,8,5.7,1.5,6.1,59,18,2.7
2.93062,8.17786,Sandy Loam,15,1.25,163,17.2,444.9,6.4,72.7,65.7,120.5,1.6,8,7.2,7.2,1.5,6,61,20,2.7
2.97827,8.17786,Sandy Loam,12,1.22,147.4,15.4,444.9,6.4,72.7,72.7,133.3,1.5,8,8,5.7,1.5,6,63,19,2.7
3.02592,8.17786,Sandy Loam,14,1.24,147.4,15.4,402.4,5.7,72.7,72.7,133.3,1.5,7.2,8,5.7,1.5,6.1,63,22,2
3.07357,8.17786,Sandy Loam,12,1.27,147.4,15.4,491.7,5.7,65.7,72.7,133.3,0.8,7.2,7.2,5,1.7,6,66,17,2.7
3.12122,8.17786,Sandy Loam,15,1.22,180.3,17.2,364,6.4,65.7,72.7,108.9,1.4,9,7.2,5.7,2,5.9,66,15,5
3.16887,8.17786,Sandy Loam,16,1.24,147.4,13.9,444.9,5.7,65.7,72.7,98.5,1.1,8,8,5.7,2.7,6,69,15,4.5
3.21652,8.17786,Sandy Loam,13,1.22,163,17.2,491.7,6.4,65.7,98.5,108.9,1.2,8,8,5.7,2.3,6.1,66,17,3.1
3.26417,8.17786,Sandy Loam,15,1.26,120.5,13.9,491.7,6.4,65.7,72.7,133.3,0.9,7.2,8,5.7,1.7,6.2,69,18,3.1
3.31183,8.17786,Sandy Loam,15,1.21,133.3,15.4,444.9,7.2,65.7,72.7,120.5,1.3,9,7.2,5.7,1.7,6.2,62,17,3.1
3.35948,8.17786,Sandy Loam,12,1.22,120.5,13.9,543.6,6.4,72.7,80.5,147.4,1,8,9,5.7,1.7,6.2,69,17,2.3
3.40713,8.17786,Sandy Loam,12,1.21,120.5,15.4,543.6,5.7,72.7,89,120.5,0.8,8,7.2,5,1.7,6.3,68,17,3.1
3.45478,8.17786,Sandy Loam,15,1.2,120.5,17.2,543.6,7.2,65.7,72.7,147.4,0.9,9,7.2,5.7,2.3,6.2,67,19,2
3.49864,8.17719,Sandy Loam,15,1.17,108.9,21.2,543.6,6.4,80.5,80.5,120.5,1,9,8,7.2,2.3,6.1,63,16,2
3.55008,8.17786,Sandy Loam,12,1.22,133.3,13.9,491.7,5.7,65.7,72.7,108.9,0.8,8,7.2,5,2,6.2,71,15,5
3.59408,8.17497,Sandy Loam,12,1.19,108.9,13.9,491.7,5.7,65.7,80.5,120.5,0.9,7.2,8,5,2,6.2,73,15,5.7
3.64539,8.17786,Sandy Loam,14,1.24,133.3,17.2,543.6,5.7,72.7,72.7,108.9,1,8,7.2,6.4,2,6.2,66,16,5
3.69304,8.17786,Sandy Loam,16,1.26,120.5,19.1,664.1,7.2,65.7,80.5,133.3,1,8,8,5.7,2.3,6.1,59,20,2.7
3.78834,8.17786,Sandy Loam,17,1.28,133.3,12.5,444.9,5.7,72.7,80.5,98.5,1.2,7.2,7.2,5.7,1.5,6,63,16,3.5
3.83599,8.17786,Sandy Loam,11,1.28,133.3,12.5,600.8,5,65.7,72.7,108.9,0.7,7.2,8,5,2.3,6.1,73,15,4.5
3.88364,8.17786,Sandy Loam,11,1.24,120.5,12.5,543.6,5.7,65.7,72.7,108.9,0.8,6.4,7.2,5,2.3,6,75,14,4.5
3.93129,8.17786,Sandy Loam,13,1.24,108.9,12.5,543.6,5.7,72.7,80.5,120.5,0.8,7.2,8,5,2.3,6.1,68,16,4
3.97894,8.17786,Sandy Loam,11,1.28,108.9,11.2,444.9,4.5,65.7,65.7,98.5,0.7,6.4,7.2,5,2,6,76,14,5.7
4.0266,8.17786,Sandy Loam,12,1.23,108.9,13.9,491.7,4.5,65.7,72.7,98.5,0.8,7.2,7.2,5,2.7,6.2,71,16,3.1
4.07425,8.17786,Sandy Loam,15,1.21,120.5,17.2,543.6,5,59.3,80.5,108.9,0.9,8,8,5.7,2.7,6.2,69,16,5
4.1219,8.17786,Sandy Loam,14,1.24,133.3,15.4,543.6,5,59.3,80.5,120.5,0.7,7.2,8,5,2.7,6.1,70,16,4
4.16955,8.17786,Sandy Loam,13,1.26,120.5,15.4,491.7,5,65.7,80.5,89,0.8,7.2,6.4,5,2.3,6.2,72,16,5.7
4.2172,8.17786,Sandy Loam,14,1.24,108.9,12.5,491.7,4.5,65.7,72.7,89,0.7,6.4,8,5.7,2.3,6.2,73,13,5.7
4.25331,8.19535,Sandy Loam,15,1.23,108.9,15.4,600.8,5,72.7,72.7,108.9,0.7,7.2,8,5.7,2.3,6.1,64,17,4.5
4.3125,8.17786,Sandy Loam,14,1.2,120.5,13.9,491.7,5.7,65.7,65.7,98.5,0.8,7.2,8,5,2.7,6.1,73,15,5
4.36016,8.17786,Sandy Loam,11,1.24,133.3,12.5,491.7,5,65.7,80.5,108.9,0.7,7.2,8,5,2.3,6.2,74,16,4.5
4.40781,8.17786,Sandy Loam,16,1.23,108.9,13.9,543.6,5.7,72.7,80.5,108.9,0.8,7.2,8,5.7,2,6.1,68,16,2.7
4.45546,8.17786,Sandy Loam,15,1.23,108.9,17.2,491.7,6.4,65.7,80.5,89,0.8,7.2,8,5.7,2.3,6,69,18,3.1
2.74001,8.22486,Sandy Loam,16,1.25,163,21.2,444.9,7.2,72.7,72.7,120.5,1.1,7.2,8,5.7,1.2,6,61,18,1.7
2.78766,8.22486,Sandy Loam,15,1.28,163,21.2,402.4,7.2,80.5,80.5,133.3,1.7,8,10,5.7,1.2,6,61,21,2
2.83531,8.22486,Sandy Loam,14,1.29,163,19.1,329.3,5.7,72.7,65.7,120.5,1.6,9,8,6.4,1.2,6.1,66,19,2.3
2.88296,8.22486,Sandy Loam,16,1.27,163,19.1,364,6.4,80.5,65.7,133.3,1.3,9,9,6.4,1.7,5.9,61,20,1.7
2.93062,8.22486,Sandy Loam,16,1.25,163,17.2,491.7,5.7,89,72.7,108.9,1.6,9,7.2,7.2,1.7,5.9,61,19,1.5
2.97827,8.22486,Sandy Loam,16,1.19,147.4,19.1,402.4,6.4,65.7,72.7,133.3,1.7,9,9,6.4,1.5,6,60,22,2.3
3.02592,8.22486,Sandy Loam,11,1.26,147.4,15.4,402.4,5.7,80.5,72.7,120.5,1.4,7.2,7.2,5.7,1.5,6.1,67,16,3.5
3.07357,8.22486,Sandy Loam,13,1.26,163,15.4,402.4,5.7,80.5,72.7,147.4,1.2,9,8,6.4,1.5,6.1,63,18,2.3
3.11498,8.22041,Sandy Loam,16,1.27,163,19.1,600.8,5.7,72.7,89,147.4,1.2,9,12.5,6.4,1.7,6.3,65,17,5.7
3.16887,8.22486,Sandy Loam,14,1.28,163,13.9,444.9,5,80.5,65.7,120.5,0.9,7.2,7.2,5.7,1.7,5.9,71,14,4
3.21652,8.22486,Sandy Loam,18,1.2,147.4,21.2,600.8,7.2,72.7,89,133.3,1.1,8,10,7.2,1.7,6.1,65,16,5.7
3.26417,8.22486,Sandy Loam,16,1.21,133.3,15.4,664.1,7.2,65.7,80.5,147.4,0.9,7.2,8,5,1.7,6.3,64,17,4.5
3.31183,8.22486,Sandy Loam,16,1.2,133.3,13.9,491.7,7.2,65.7,89,120.5,0.9,7.2,8,5,1.7,6.2,62,18,2
3.36506,8.22432,Sandy Loam,16,1.2,133.3,15.4,543.6,6.4,65.7,80.5,133.3,0.9,8,8,5,1.7,6.1,61,16,3.1
3.40713,8.22486,Sandy Loam,14,1.19,120.5,12.5,543.6,6.4,65.7,80.5,120.5,0.7,7.2,8,5.7,2,6.2,63,17,4
3.45478,8.22486,Sandy Loam,17,1.16,108.9,17.2,734.1,7.2,72.7,89,133.3,0.8,9,8,5,2,6.3,63,19,3.5
3.50673,8.22351,Sandy Loam,13,1.24,120.5,13.9,600.8,5.7,65.7,65.7,108.9,0.6,6.4,7.2,4.5,1.7,6.4,72,15,4
3.55008,8.22486,Sandy Loam,15,1.19,120.5,12.5,491.7,6.4,80.5,80.5,133.3,0.8,7.2,7.2,5,1.7,6.3,66,16,4.5
3.59773,8.22486,Sandy Loam,14,1.19,133.3,17.2,491.7,6.4,65.7,72.7,108.9,1,8,7.2,5.7,2,6.2,64,17,4
3.64539,8.22486,Sandy Loam,15,1.22,120.5,21.2,543.6,6.4,72.7,80.5,133.3,1.7,10,8,5.7,2,6.1,64,17,2.3
3.69304,8.22486,Sandy Loam,13,1.24,120.5,15.4,444.9,5.7,80.5,72.7,98.5,0.9,8,8,5.7,1.7,6.1,60,16,2.3
3.74069,8.22486,Sandy Loam,17,1.21,147.4,15.4,402.4,7.2,72.7,65.7,120.5,1.5,7.2,8,6.4,1.2,6,61,18,3.1
3.78834,8.22486,Sandy Loam,19,1.27,147.4,13.9,491.7,7.2,72.7,72.7,147.4,1.6,7.2,9,5,1.5,6,61,18,3.5
3.83599,8.22486,Sandy Loam,13,1.22,133.3,12.5,543.6,5,65.7,72.7,98.5,0.8,7.2,7.2,6.4,2,6.1,67,15,5
3.88364,8.22486,Sandy Loam,13,1.21,163,23.5,364,5.7,65.7,72.7,89,1.5,8,7.2,6.4,1.7,6,64,15,3.5
3.93129,8.22486,Sandy Loam,12,1.25,120.5,12.5,444.9,4.5,72.7,72.7,108.9,0.9,7.2,8,5,2.3,6.2,64,15,2.7
3.97894,8.22486,Sandy Loam,13,1.22,120.5,13.9,491.7,4,72.7,72.7,108.9,0.7,7.2,7.2,5,2,6.2,69,17,5
4.0266,8.22486,Sandy Loam,14,1.21,120.5,17.2,491.7,5,65.7,80.5,108.9,0.9,9,7.2,5,2.3,6.2,66,18,3.5
4.07425,8.22486,Sandy Loam,15,1.19,133.3,15.4,491.7,5,72.7,72.7,120.5,0.8,7.2,7.2,5.7,2,6.2,64,19,2.7
4.1219,8.22486,Sandy Loam,16,1.17,133.3,15.4,491.7,4.5,65.7,72.7,98.5,0.8,8,8,5.7,2.3,6.2,67,15,4.5
4.16955,8.22486,Sandy Loam,15,1.28,108.9,17.2,444.9,5.7,65.7,72.7,98.5,0.7,7.2,8,5,2.3,6.1,68,14,4
4.2172,8.22486,Sandy Loam,15,1.23,120.5,12.5,543.6,5,65.7,72.7,108.9,0.8,6.4,7.2,5.7,2,6.1,65,16,4
4.26485,8.22486,Sandy Loam,13,1.26,133.3,12.5,543.6,5,65.7,72.7,98.5,0.7,6.4,8,5.7,2.3,6.2,72,15,5
4.3125,8.22486,Sandy Loam,14,1.25,98.5,15.4,543.6,5.7,80.5,80.5,108.9,0.8,8,9,5.7,2.7,6.1,64,16,2.3
4.36016,8.22486,Sandy Loam,12,1.26,120.5,12.5,444.9,5.7,72.7,80.5,98.5,0.6,7.2,8,5.7,2.3,6.1,75,15,4
4.40781,8.22486,Sandy Loam,12,1.27,120.5,13.9,491.7,6.4,72.7,80.5,98.5,0.8,7.2,8,5,2.3,6.1,63,17,3.1
4.45546,8.22486,Sandy Loam,12,1.24,120.5,17.2,491.7,5,72.7,80.5,98.5,0.8,7.2,7.2,5.7,2,6.2,66,16,4
2.74001,8.27186,Sandy Loam,16,1.24,163,19.1,444.9,6.4,72.7,72.7,120.5,1.7,8,7.2,5.7,1.2,6.1,61,19,1.5
2.78766,8.27186,Sandy Loam,15,1.26,163,21.2,402.4,7.2,72.7,72.7,120.5,1.6,9,8,6.4,1.5,5.9,63,20,1.7
2.83531,8.27186,Sandy Loam,15,1.28,180.3,19.1,402.4,5.7,80.5,72.7,120.5,1.5,9,9,7.2,1.2,5.9,60,19,1.7
2.88296,8.27186,Sandy Loam,16,1.29,147.4,15.4,364,7.2,72.7,65.7,98.5,1.3,7.2,8,6.4,1.2,5.9,66,15,5.7
2.93062,8.27186,Sandy Loam,16,1.27,163,21.2,329.3,6.4,65.7,59.3,108.9,2,9,7.2,5.7,1.7,5.9,62,15,2.7
2.97827,8.27186,Sandy Loam,16,1.25,180.3,17.2,444.9,5.7,65.7,65.7,133.3,1.5,8,7.2,7.2,1.5,6.1,59,18,2.7
3.02592,8.27186,Sandy Loam,11,1.24,147.4,17.2,444.9,7.2,65.7,72.7,133.3,1.2,8,8,6.4,1.7,6,63,18,3.5
3.07357,8.27186,Sandy Loam,12,1.22,147.4,15.4,491.7,6.4,72.7,80.5,98.5,1,7.2,7.2,6.4,1.5,6,69,16,4
3.12122,8.27186,Sandy Loam,15,1.23,147.4,15.4,444.9,5.7,65.7,80.5,98.5,1.2,8,7.2,5.7,2,6,65,16,2.7
3.16887,8.27186,Sandy Loam,16,1.24,147.4,15.4,329.3,5.7,72.7,72.7,120.5,1.3,9,7.2,5.7,1.7,6,65,16,4
3.21652,8.27186,Sandy Loam,15,1.22,133.3,15.4,402.4,5.7,72.7,72.7,147.4,1.2,7.2,7.2,5,1.7,6.1,63,17,3.1
3.26417,8.27186,Sandy Loam,13,1.22,133.3,15.4,444.9,6.4,72.7,80.5,163,1,6.4,8,5.7,1.7,6.2,68,20,3.5
3.31183,8.27186,Sandy Loam,14,1.21,133.3,17.2,600.8,6.4,65.7,80.5,120.5,1.1,8,7.2,5.7,1.7,6.2,59,20,2.3
3.35784,8.27622,Sandy Loam,14,1.15,133.3,15.4,543.6,6.4,72.7,80.5,133.3,1,7.2,7.2,5,2,6.2,65,18,4.5
3.40713,8.27186,Sandy Loam,14,1.23,120.5,13.9,543.6,5.7,72.7,65.7,147.4,0.7,7.2,8,5,2,6.2,69,16,3.1
3.45478,8.27186,Sandy Loam,14,1.19,120.5,15.4,543.6,6.4,72.7,80.5,98.5,0.7,8,9,5.7,1.7,6.2,64,18,2.3
3.50243,8.27186,Sandy Loam,15,1.18,133.3,13.9,491.7,5.7,72.7,80.5,133.3,0.9,8,7.2,5.7,1.7,6.3,61,19,2.7
3.55008,8.27186,Sandy Loam,15,1.19,133.3,19.1,444.9,6.4,72.7,72.7,98.5,1.2,9,8,6.4,2,6.2,63,17,4
3.59773,8.27186,Sandy Loam,13,1.24,133.3,15.4,543.6,6.4,72.7,89,108.9,0.9,7.2,7.2,5.7,1.7,6.2,67,16,4
3.64539,8.27186,Sandy Loam,14,1.19,133.3,17.2,444.9,5.7,65.7,80.5,108.9,1.1,8,8,5.7,2,6.1,64,19,4.5
3.69304,8.27186,Sandy Loam,11,1.21,133.3,12.5,491.7,5.7,72.7,80.5,98.5,1,7.2,7.2,5,1.5,6.2,68,18,5.7
3.74069,8.27186,Sandy Loam,17,1.23,133.3,19.1,402.4,8,89,72.7,98.5,2,8,9,6.4,1.7,5.9,57,19,1.7
3.78834,8.27186,Sandy Loam,19,1.22,163,17.2,402.4,8,72.7,59.3,108.9,1.8,9,8,7.2,1.2,5.8,60,16,3.1
3.83599,8.27186,Sandy Loam,19,1.22,180.3,19.1,402.4,5.7,72.7,65.7,80.5,1.7,8,7.2,6.4,1.7,5.9,59,16,2
3.88364,8.27186,Sandy Loam,19,1.24,163,23.5,364,5,65.7,65.7,80.5,1.7,9,7.2,6.4,2.3,5.8,61,16,3.1
3.93129,8.27186,Sandy Loam,19,1.22,163,19.1,329.3,5.7,72.7,72.7,108.9,1.8,10,8,6.4,2.3,5.9,62,15,4
3.97894,8.27186,Sandy Clay Loam,21,1.24,147.4,21.2,402.4,6.4,65.7,65.7,98.5,1.7,10,8,5.7,2.3,5.9,58,15,4.5
4.0266,8.27186,Sandy Loam,14,1.2,133.3,17.2,543.6,5.7,59.3,72.7,108.9,0.9,9,8,5.7,2.3,6.1,68,17,3.5
4.07425,8.27186,Sandy Loam,18,1.21,120.5,15.4,491.7,5,65.7,72.7,120.5,0.8,9,7.2,5,2.3,6,67,16,4.5
4.1219,8.27186,Sandy Loam,16,1.2,133.3,13.9,491.7,5,65.7,65.7,98.5,0.7,7.2,7.2,5.7,2.3,6,69,16,5
4.16955,8.27186,Sandy Loam,11,1.22,108.9,15.4,491.7,4.5,65.7,80.5,98.5,0.8,7.2,9,5.7,2,6,72,16,4.5
4.2172,8.27186,Sandy Loam,15,1.22,108.9,13.9,444.9,7.2,72.7,80.5,108.9,0.8,8,7.2,7.2,2,5.9,65,18,2.7
4.26485,8.27186,Sandy Loam,12,1.24,133.3,12.5,444.9,5,65.7,72.7,108.9,0.7,7.2,7.2,5,2.3,6,66,16,5
4.3125,8.27186,Sandy Loam,14,1.22,120.5,13.9,491.7,6.4,72.7,80.5,108.9,0.7,7.2,8,6.4,2,5.9,72,15,3.5
4.36016,8.27186,Sandy Loam,12,1.26,120.5,13.9,491.7,5,72.7,80.5,89,0.7,7.2,9,5,2.3,6.1,71,16,4.5
4.40781,8.27186,Sandy Loam,13,1.27,98.5,13.9,444.9,5.7,72.7,80.5,89,0.7,7.2,8,5.7,2,6.1,70,15,4
2.74001,8.31886,Sandy Loam,17,1.26,180.3,19.1,364,6.4,72.7,80.5,120.5,2,8,9,6.4,1.2,6,58,18,2.3
2.78766,8.31886,Sandy Loam,14,1.26,163,17.2,444.9,6.4,80.5,80.5,120.5,1.7,8,9,6.4,1.2,5.9,57,21,1.5
2.83531,8.31886,Sandy Loam,14,1.25,147.4,17.2,402.4,7.2,72.7,65.7,133.3,1.4,8,9,6.4,1.2,6,61,20,1.5
2.88296,8.31886,Sandy Loam,16,1.27,133.3,17.2,364,6.4,72.7,65.7,98.5,1.3,8,8,5.7,1.5,6,63,16,4
2.93062,8.31886,Sandy Loam,16,1.27,120.5,19.1,402.4,5.7,72.7,80.5,89,1.4,8,9,5.7,1.5,6.1,64,14,2.7
2.9749,8.318,Sandy Loam,16,1.26,147.4,13.9,364,5.7,72.7,72.7,108.9,1.6,8,8,5.7,1.5,6,65,17,4
3.02592,8.31886,Sandy Loam,13,1.22,133.3,17.2,491.7,6.4,72.7,72.7,133.3,1.2,7.2,8,5.7,1.7,6,66,19,3.1
3.07357,8.31886,Sandy Loam,15,1.24,133.3,17.2,364,5,72.7,65.7,108.9,1.4,8,8,5.7,1.7,6,64,18,2
3.12122,8.31886,Sandy Loam,17,1.21,147.4,17.2,402.4,5.7,65.7,72.7,120.5,1.7,9,7.2,5.7,1.7,6,63,17,4
3.16887,8.31886,Sandy Loam,16,1.24,147.4,17.2,444.9,5.7,72.7,72.7,120.5,1.2,9,8,5.7,2,6.1,60,16,3.1
3.21874,8.31886,Sandy Loam,15,1.23,147.4,17.2,491.7,7.2,72.7,80.5,133.3,1.1,9,7.2,5.7,1.7,6,65,17,5
3.26417,8.31886,Sandy Loam,12,1.24,120.5,13.9,491.7,6.4,72.7,80.5,133.3,0.9,6.4,9,4.5,1.7,6.2,68,20,4.5
3.31183,8.31886,Sandy Loam,14,1.24,133.3,15.4,444.9,7.2,72.7,72.7,120.5,1.1,9,7.2,5.7,1.7,6.1,64,16,3.5
3.35948,8.31886,Sandy Loam,15,1.2,133.3,13.9,543.6,6.4,65.7,80.5,133.3,0.9,7.2,8,5.7,1.7,6.2,64,16,4.5
3.40713,8.31886,Sandy Loam,17,1.19,133.3,15.4,491.7,7.2,89,80.5,133.3,0.9,8,8,5,1.7,6,60,22,2.3
3.45478,8.31886,Sandy Loam,13,1.22,120.5,15.4,491.7,6.4,72.7,72.7,108.9,0.8,7.2,8,5.7,1.7,6.2,72,16,4.5
3.50243,8.31886,Sandy Loam,14,1.22,120.5,15.4,402.4,5.7,65.7,72.7,108.9,0.9,7.2,9,4.5,1.7,6,62,16,5
3.55008,8.31886,Sandy Loam,15,1.19,133.3,15.4,491.7,5,65.7,72.7,98.5,0.9,8,8,5.7,1.7,6.2,66,17,5
3.59773,8.31886,Sandy Loam,15,1.21,120.5,19.1,543.6,6.4,65.7,89,120.5,1,9,8,5.7,2,6.2,64,19,4.5
3.64539,8.31886,Sandy Loam,14,1.19,147.4,15.4,491.7,6.4,72.7,80.5,108.9,0.9,7.2,7.2,5.7,1.7,6.2,66,18,4.5
3.69304,8.31886,Sandy Loam,14,1.27,147.4,17.2,364,5.7,89,72.7,98.5,1.5,7.2,9,5.7,1.7,6,60,21,2.7
3.74069,8.31886,Sandy Loam,19,1.25,133.3,21.2,364,8,80.5,72.7,80.5,1.7,9,9,6.4,1.7,5.8,57,15,2.3
3.78834,8.31886,Sandy Loam,17,1.25,163,17.2,364,7.2,72.7,65.7,98.5,2.1,9,8,6.4,1.5,5.8,58,17,2
3.83599,8.31886,Sandy Loam,17,1.25,147.4,17.2,364,6.4,65.7,72.7,98.5,1.6,9,7.2,6.4,1.5,6,59,18,2.3
3.88364,8.31886,Sandy Loam,17,1.2,147.4,21.2,402.4,6.4,65.7,72.7,98.5,1.6,9,8,5.7,1.7,5.8,58,17,2
3.93129,8.31886,Sandy Loam,17,1.2,147.4,21.2,329.3,5,65.7,65.7,89,1.6,9,9,7.2,1.7,5.9,56,16,3.1
3.97894,8.31886,Sandy Loam,19,1.24,133.3,23.5,329.3,6.4,80.5,59.3,89,1.7,9,8,6.4,2.3,5.9,62,14,2.3
4.0266,8.31886,Sandy Loam,16,1.22,163,19.1,402.4,5,59.3,80.5,72.7,1.5,9,7.2,5.7,2,5.9,61,15,2.3
4.07425,8.31886,Sandy Loam,15,1.22,133.3,13.9,491.7,5,65.7,72.7,108.9,0.8,8,8,5,2,6.1,63,17,3.5
4.1219,8.31886,Sandy Loam,16,1.25,120.5,15.4,543.6,5,65.7,80.5,98.5,0.8,7.2,7.2,5.7,2.3,6,62,18,3.5
4.16955,8.31886,Sandy Loam,13,1.24,120.5,13.9,444.9,4,65.7,72.7,108.9,0.7,7.2,8,5,2.3,6.1,69,17,6.4
4.2213,8.31743,Sandy Loam,10,1.3,108.9,12.5,444.9,5,65.7,80.5,108.9,0.7,6.4,9,5,2,5.9,74,17,4.5
4.26485,8.31886,Sandy Loam,12,1.24,120.5,12.5,491.7,4.5,65.7,72.7,89,0.6,6.4,8,5.7,2,6,73,15,5
4.3125,8.31886,Sandy Loam,13,1.26,108.9,12.5,543.6,5,65.7,89,98.5,0.8,7.2,8,5,2.3,6.1,68,14,5
4.36016,8.31886,Sandy Loam,13,1.27,120.5,12.5,402.4,5,65.7,72.7,108.9,0.7,6.4,8,5.7,1.7,6,72,16,5.7
2.74001,8.36585,Sandy Loam,18,1.28,163,19.1,364,6.4,72.7,72.7,108.9,1.4,8,8,5.7,1.2,6,61,19,2.3
2.78766,8.36585,Sandy Loam,16,1.27,147.4,17.2,402.4,6.4,72.7,72.7,98.5,1.9,8,8,5.7,1,6,63,17,2.3
2.83531,8.36585,Sandy Loam,15,1.26,163,15.4,491.7,5.7,80.5,72.7,120.5,1.5,8,10,5.7,1.2,6,66,20,1.7
2.88296,8.36585,Sandy Loam,16,1.26,147.4,17.2,329.3,6.4,72.7,65.7,120.5,1.6,8,9,6.4,1.5,6,65,18,2.7
2.93062,8.36585,Sandy Loam,15,1.27,163,13.9,402.4,5.7,65.7,72.7,98.5,1.4,8,9,5.7,1.5,6,69,15,4.5
2.97827,8.36585,Sandy Loam,17,1.26,147.4,19.1,402.4,6.4,72.7,72.7,120.5,1.7,8,8,6.4,1.5,6,64,15,2.7
3.02592,8.36585,Sandy Loam,19,1.26,180.3,23.5,402.4,7.2,72.7,80.5,108.9,1.9,9,9,6.4,1.7,5.8,55,17,3.1
3.07357,8.36585,Sandy Loam,18,1.21,147.4,17.2,402.4,5.7,65.7,72.7,98.5,1.6,8,7.2,5.7,1.7,6,61,18,3.5
3.12122,8.36585,Sandy Loam,17,1.17,120.5,15.4,491.7,6.4,80.5,72.7,147.4,1.1,8,8,6.4,1.7,6,58,19,1.7
3.16887,8.36585,Sandy Loam,15,1.22,147.4,17.2,402.4,5.7,65.7,72.7,98.5,1.3,8,7.2,5.7,2,6.1,67,18,3.5
3.21652,8.36585,Sandy Loam,11,1.19,120.5,15.4,491.7,5.7,65.7,80.5,108.9,0.9,7.2,8,5.7,1.7,6.2,69,17,4
3.26417,8.36585,Sandy Loam,15,1.21,108.9,17.2,543.6,6.4,80.5,80.5,120.5,1,9,7.2,6.4,2,6.2,62,17,2.3
3.31183,8.36585,Sandy Loam,12,1.23,120.5,15.4,444.9,6.4,72.7,72.7,108.9,0.8,7.2,8,5,1.5,6.3,68,16,4.5
3.35948,8.36585,Sandy Loam,15,1.22,147.4,15.4,491.7,7.2,72.7,80.5,108.9,0.9,7.2,9,6.4,1.5,6.2,65,18,4.5
3.40713,8.36585,Sandy Loam,14,1.21,120.5,15.4,402.4,5.7,80.5,80.5,108.9,1,8,7.2,5,1.7,6,64,17,2.7
3.45478,8.36585,Sandy Loam,15,1.25,133.3,17.2,444.9,6.4,65.7,72.7,108.9,1,8,8,6.4,2,6,66,17,3.5
3.50243,8.36585,Sandy Loam,15,1.2,133.3,15.4,491.7,6.4,65.7,80.5,108.9,1.1,8,8,5,2,6.1,68,17,5.7
